row_id,time_of_day_hr,visibility_m,rain_intensity_mmhr,road_wetness_pct,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,signal_wait_time_s
EVT_01660,14.06,2172.9,1.66,57.2,68.2,31.0,77.1,81.4,89.3,77.9,63.0
EVT_01813,17.87,2406.5,5.81,50.4,48.2,31.2,64.4,22.0,86.5,76.6,54.0
EVT_01932,8.23,2189.6,6.01,63.7,,,73.9,59.1,78.0,90.9,24.0
EVT_01811,17.27,1619.5,2.82,48.1,50.9,34.0,68.2,33.8,70.2,83.1,
EVT_00451,7.82,1970.5,,40.5,59.9,22.9,83.3,58.7,88.2,73.6,8.0
EVT_01566,19.86,552.4,0.0,16.2,64.8,32.9,57.1,4.7,82.6,82.2,4.0
EVT_00389,23.25,,13.29,75.8,57.4,27.7,70.1,25.5,81.6,55.8,19.0
EVT_01004,13.76,1497.9,6.78,39.8,53.3,30.9,68.3,86.4,95.7,75.7,18.0
EVT_00165,3.43,666.4,0.0,4.6,43.8,,46.3,3.3,85.0,80.8,21.0
EVT_01395,16.26,1481.2,5.51,55.4,61.1,30.3,89.4,60.3,78.4,86.5,53.0
EVT_00968,23.66,1094.9,1.21,28.4,55.3,23.5,70.1,7.3,81.4,70.4,30.0
EVT_00059,1.68,1319.0,0.0,7.4,38.7,21.5,59.6,34.4,83.6,66.4,52.0
EVT_01226,13.05,2642.6,0.0,10.5,53.9,26.7,58.3,60.1,90.9,74.3,28.0
EVT_01317,23.09,842.0,0.0,22.7,55.5,30.2,68.3,28.4,91.4,75.8,57.0
EVT_01263,13.66,2730.1,0.0,0.8,51.5,26.1,65.2,55.8,75.9,95.8,40.0
EVT_01552,15.82,1959.9,0.0,3.6,47.2,34.3,68.1,78.2,77.2,91.0,57.0
EVT_01938,20.4,1099.7,0.17,45.3,47.3,26.0,71.0,33.4,97.1,90.3,65.0
EVT_01178,23.44,51969.61,0.0,2.9,47.2,19.7,60.6,6.2,79.8,86.8,9.0
EVT_01590,0.84,999.5,3.32,23.5,58.4,15.1,,0.0,87.9,80.6,10.0
EVT_01029,7.7,2099.2,0.0,13.0,61.3,28.7,50.4,69.8,83.8,98.7,40.0
EVT_00234,19.03,1099.7,0.0,16.4,53.7,31.2,74.2,30.7,69.8,88.7,28.0
EVT_00419,21.89,1129.0,0.0,16.3,47.9,19.4,65.0,46.1,72.5,71.6,29.0
EVT_00591,16.46,2177.5,0.0,14.9,48.1,40.6,57.4,60.9,82.7,89.6,29.0
EVT_00938,23.22,1453.0,0.0,7.1,38.9,27.6,57.4,20.8,82.8,78.9,0.0
EVT_00192,10.43,1836.9,0.0,1.1,54.6,23.4,59.3,73.0,89.1,96.2,9.0
EVT_00770,10.18,2478.8,0.0,9.0,54.3,,60.0,79.1,94.3,88.6,5.0
EVT_01216,8.85,1721.3,10.98,67.2,,24.6,80.1,57.7,85.9,76.0,46.0
EVT_00032,20.89,1090.7,2.56,15.2,54.0,25.4,68.0,24.0,100.0,89.4,45.0
EVT_01091,18.32,2447.2,0.0,12.3,43.2,26.3,63.2,23.1,94.4,100.0,41.0
EVT_01785,14.69,1905.5,7.29,45.4,48.1,30.0,67.1,87.0,83.2,81.1,33.0
EVT_00151,18.44,2131.8,0.0,1.6,58.3,28.4,58.3,33.2,79.7,100.0,47.0
EVT_01034,0.5,984.2,0.0,2.7,50.0,19.4,67.5,10.1,89.4,90.6,59.0
EVT_01070,8.21,2201.9,0.0,,50.8,23.3,52.8,42.6,79.4,89.7,58.0
EVT_01286,18.22,1782.7,0.0,9.2,54.9,29.9,46.3,37.0,94.1,86.8,79.0
EVT_01411,14.72,1894.4,0.0,57.5,59.2,27.9,69.9,63.3,84.9,81.3,14.0
EVT_00170,3.51,965.0,0.0,1.7,53.7,25.4,69.8,23.2,99.5,71.5,24.0
EVT_01615,6.14,1336.0,0.0,10.4,43.8,23.0,68.7,20.5,84.9,87.1,23.0
EVT_00471,21.87,605.3,0.0,16.6,62.3,25.3,85.1,12.5,76.6,76.6,52.0
EVT_00567,13.21,2145.3,0.0,6.6,51.3,23.9,68.4,90.3,96.8,84.0,37.0
EVT_00985,7.08,1969.6,1.01,49.4,59.0,27.0,65.2,59.7,82.5,79.9,52.0
EVT_00026,11.02,2065.7,6.79,19.2,62.1,31.8,64.4,74.7,82.4,90.3,19.0
EVT_01528,18.08,2136.4,0.4,50.3,48.1,31.2,81.7,34.7,85.7,79.5,80.0
EVT_01759,20.47,720.4,6.79,64.1,70.7,26.7,77.3,28.6,96.2,52.9,33.0
EVT_00446,13.18,1823.6,8.58,62.8,67.1,27.4,82.8,84.0,86.2,64.2,94.0
EVT_01400,23.69,1076.9,0.0,1.8,50.6,19.5,64.2,23.9,81.7,76.8,25.0
EVT_00029,0.98,835.5,,49.9,54.2,22.7,80.1,27.0,91.6,83.8,33.0
EVT_00768,8.66,1995.5,0.17,43.3,48.5,29.1,64.9,55.3,94.7,75.1,18.0
EVT_00127,2.9,986.9,0.0,3.4,49.4,15.3,56.5,13.6,85.9,79.7,13.0
EVT_01443,21.87,1203.2,0.0,18.5,61.4,23.9,71.3,13.1,92.8,85.9,80.0
EVT_01544,20.48,,0.0,0.2,37.4,28.9,58.8,27.3,78.5,82.7,27.0
EVT_01948,13.87,2235.6,1.64,40.9,56.4,32.8,66.0,86.0,85.0,90.6,24.0
EVT_01517,13.74,1638.2,0.0,7.1,52.4,31.5,63.1,80.2,97.2,96.3,21.0
EVT_00967,22.53,1079.4,5.95,44.0,48.0,23.3,62.4,21.9,90.7,61.4,14.0
EVT_01690,13.49,,7.09,44.5,63.9,33.1,74.4,87.9,100.0,65.7,35.0
EVT_01966,8.74,1534.0,7.88,54.3,50.2,26.8,84.8,,85.3,75.9,59.0
EVT_00385,17.32,2365.3,,2.1,48.5,29.6,48.7,39.2,83.2,100.0,58.0
EVT_00624,21.16,1291.7,0.0,4.1,60.0,21.4,79.6,28.1,85.8,70.0,30.0
EVT_01993,17.01,1472.0,6.56,33.9,68.6,32.6,65.7,52.1,88.1,81.6,9.0
EVT_01458,8.46,2087.6,0.0,4.2,64.0,23.1,64.0,66.4,87.6,100.0,14.0
EVT_01689,7.86,2588.0,0.0,1.3,59.5,24.0,66.0,53.2,83.6,90.1,51.0
EVT_00289,17.79,2085.4,3.04,54.4,68.0,28.8,75.1,33.5,83.3,76.2,18.0
EVT_00540,11.72,2286.8,0.0,13.5,75.9,29.8,57.0,100.0,83.7,74.6,63.0
EVT_00987,7.98,2175.9,0.0,42.3,65.9,25.3,67.8,56.5,82.7,87.3,80.0
EVT_00416,17.93,2517.4,0.0,7.4,40.7,30.5,58.0,20.2,86.5,88.0,14.0
EVT_00746,10.1,2433.2,0.0,0.1,66.8,,56.8,96.8,89.2,100.0,63.0
EVT_01394,17.69,2212.5,0.0,8.8,60.4,28.2,60.8,47.1,83.6,100.0,21.0
EVT_01659,21.39,1084.0,0.0,2.5,51.6,24.0,65.9,28.0,87.1,80.4,21.0
EVT_01167,17.66,1995.5,0.0,1.7,58.8,33.7,54.6,31.7,90.0,88.6,0.0
EVT_00198,7.64,2064.7,0.0,4.0,54.4,25.2,82.3,50.7,97.0,84.3,108.0
EVT_01793,7.7,2303.9,0.0,9.3,43.0,30.0,54.4,72.7,80.5,99.5,42.0
EVT_00588,5.52,1102.2,0.0,1.7,62.8,20.0,58.3,,86.7,85.7,9.0
EVT_01437,20.98,1022.8,4.08,41.4,54.4,21.8,83.7,24.6,94.9,62.4,35.0
EVT_00080,22.01,967.4,0.68,43.5,44.5,24.6,58.4,19.6,86.4,57.9,55.0
EVT_01845,8.77,2147.2,0.0,2.0,55.9,26.6,54.0,61.0,82.8,90.9,117.0
EVT_01239,11.76,1739.4,3.18,26.5,56.6,30.1,73.0,83.8,94.0,,17.0
EVT_01139,21.75,1059.6,0.0,6.8,63.9,22.4,55.3,12.4,89.1,76.3,29.0
EVT_01638,16.12,1186.9,10.92,74.7,58.6,29.3,,52.6,98.7,73.4,21.0
EVT_D0016,4.51,557.2,5.11,41.3,67.8,21.9,77.5,25.9,91.5,67.7,90.0
EVT_01240,9.25,1625.3,0.12,47.4,54.4,26.8,55.6,64.2,88.8,100.0,42.0
EVT_00539,7.8,2279.0,0.0,2.5,50.6,28.2,64.7,60.9,90.4,100.0,22.0
EVT_D0021,14.64,1656.9,0.0,1.9,63.4,33.1,65.5,73.5,83.9,99.0,21.0
EVT_00306,21.32,907.1,0.52,34.2,50.6,26.1,61.3,18.2,82.0,92.5,24.0
EVT_00055,9.25,2234.8,0.0,0.9,55.6,25.6,60.6,71.8,96.5,,24.0
EVT_00649,15.38,2189.8,0.0,16.7,48.5,33.5,68.1,66.5,86.4,85.9,47.0
EVT_00876,7.16,2080.0,0.0,2.7,70.3,,56.3,62.5,91.1,94.6,45.0
EVT_00654,18.17,1927.3,6.25,45.1,56.9,31.5,69.7,49.0,74.8,88.2,30.0
EVT_01421,17.93,2310.0,0.0,9.7,50.8,30.3,72.3,43.3,89.0,98.2,21.0
EVT_00737,16.72,2453.5,0.0,4.3,54.7,35.2,37.0,72.6,76.0,96.0,40.0
EVT_00217,0.89,1368.5,0.0,0.4,46.8,24.6,83.0,15.7,82.0,75.4,14.0
EVT_01312,13.53,2380.8,0.0,0.3,55.1,33.1,47.5,81.0,79.8,80.0,31.0
EVT_00190,21.02,907.5,0.0,3.4,57.0,28.4,71.5,9.3,80.5,71.8,12.0
EVT_00403,11.05,2270.4,0.0,4.6,65.4,28.8,69.7,73.0,84.1,91.4,20.0
EVT_01792,4.68,873.2,0.1,40.3,58.0,21.6,72.1,13.7,92.0,92.0,21.0
EVT_00133,9.11,2304.1,0.59,32.3,55.2,27.4,70.4,57.1,91.4,87.4,85.0
EVT_00683,15.84,1655.8,2.74,47.7,66.4,31.4,70.1,65.8,87.0,74.7,37.0
EVT_01450,4.01,828.8,0.0,4.3,38.2,20.5,47.0,17.7,92.3,89.1,53.0
EVT_00550,7.68,1986.4,0.0,4.8,52.4,25.5,72.9,62.6,81.8,77.1,86.0
EVT_00477,9.53,1756.2,4.75,59.4,56.7,18.7,66.0,91.8,81.1,96.3,49.0
EVT_D0013,13.42,2224.3,0.0,26.4,46.7,29.8,65.3,84.7,77.1,91.7,25.0
EVT_01894,7.5,1928.0,0.0,4.2,56.8,24.6,62.2,44.9,86.4,92.2,14.0
EVT_01056,15.58,2759.7,0.0,5.7,62.2,36.5,47.0,44.3,87.3,95.7,0.0
EVT_00365,4.06,1162.0,4.97,37.6,58.4,13.1,89.3,24.5,77.0,68.0,0.0
EVT_01620,23.73,841.0,0.0,9.2,49.8,19.6,60.7,,79.9,70.6,22.0
EVT_00955,9.35,1411.5,10.68,52.4,66.9,22.7,79.1,80.0,93.4,88.0,39.0
EVT_01005,22.84,1167.8,5.13,37.0,57.1,19.8,78.8,22.9,76.1,86.8,14.0
EVT_00296,23.18,972.6,4.98,27.5,45.2,22.2,66.1,23.9,87.1,76.4,6.0
EVT_00295,16.22,1610.7,0.0,3.7,65.0,29.8,70.6,41.7,98.3,91.2,21.0
EVT_01537,13.11,1531.9,2.51,37.7,56.8,31.6,65.3,100.0,83.4,72.1,42.0
EVT_01358,5.63,883.7,0.0,6.1,56.7,23.3,65.6,41.6,92.1,92.0,23.0
EVT_00597,8.19,1608.3,0.0,8.3,50.8,22.5,65.6,62.0,84.0,94.9,59.0
EVT_00166,4.03,1213.3,0.0,6.9,45.3,26.0,62.2,34.0,82.0,87.2,2.0
EVT_01470,7.17,2053.0,0.0,32.8,65.8,22.5,50.3,35.5,82.7,83.8,24.0
EVT_00979,5.09,951.2,0.52,30.8,52.9,22.9,76.1,,87.5,79.3,17.0
EVT_01199,13.25,2204.3,0.49,36.1,45.1,34.4,59.9,81.2,76.5,100.0,28.0
EVT_00277,22.53,,0.26,22.2,52.6,28.8,58.8,12.9,85.6,85.5,7.0
EVT_01448,8.53,2204.8,0.0,19.2,51.3,25.5,74.3,71.5,96.2,92.5,68.0
EVT_00511,0.29,940.5,0.0,3.2,54.7,26.5,64.4,18.9,96.3,97.4,27.0
EVT_00435,12.24,2757.6,0.0,6.0,59.2,26.3,62.5,83.5,87.4,82.5,1.0
EVT_00824,16.36,2166.7,0.28,5.0,66.2,31.5,66.6,42.3,88.6,80.8,
EVT_00947,21.71,1015.4,0.0,6.4,65.6,22.5,52.8,22.7,95.2,97.1,13.0
EVT_00814,7.78,545.0,25.17,90.1,69.9,21.3,100.0,52.4,75.9,61.0,48.0
EVT_00247,15.28,2131.4,0.0,15.6,48.0,31.8,53.0,,92.1,85.0,13.0
EVT_01515,15.38,2175.6,0.0,16.9,65.9,28.3,61.7,62.0,100.0,80.2,22.0
EVT_01267,3.71,1052.7,0.0,2.6,47.9,19.4,65.0,6.9,96.4,100.0,17.0
EVT_00113,4.31,1352.0,0.85,,46.7,21.1,71.0,41.5,76.5,79.9,10.0
EVT_01678,18.05,2368.3,0.99,26.2,52.7,30.9,41.7,23.1,96.6,77.8,78.0
EVT_01492,23.63,1159.0,0.0,1.0,42.1,24.7,71.1,25.7,97.6,68.5,27.0
EVT_01592,4.09,662.0,0.0,0.1,55.4,18.6,78.8,12.6,85.4,99.2,63.0
EVT_00565,21.7,1378.6,0.0,40.0,57.9,27.1,60.4,8.4,96.3,64.0,41.0
EVT_01749,19.04,720.3,0.0,16.5,49.8,30.4,51.1,11.7,82.6,91.5,14.0
EVT_00718,3.34,1266.9,1.02,40.8,47.3,17.0,80.1,21.1,73.6,,0.0
EVT_00855,19.24,808.5,3.92,41.7,63.9,29.5,67.8,19.8,100.0,84.1,56.0
EVT_00741,23.92,1035.9,0.0,2.2,59.1,21.0,66.0,37.5,79.6,88.4,19.0
EVT_01854,1.38,1185.5,0.0,12.4,48.7,19.4,75.6,41.8,78.0,81.6,17.0
EVT_00997,23.48,1130.2,0.0,21.7,55.5,26.0,64.2,9.8,93.0,58.3,19.0
EVT_01416,16.49,2375.8,0.0,1.9,60.3,34.6,48.3,42.3,78.4,96.7,5.0
