event_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,time_of_day_hr,visibility_m,rain_intensity_mmhr,signal_wait_time_s,road_wetness_pct,incident_distance_m,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,label
EVT_01700,17,48.4,34.1,4,7.07,2406.6,0.0,33,3.7,83.7,58.8,25.8,51.5,44.6,76.4,96.0,Free_Flow
EVT_01701,30,0.8,49.5,2,2.79,571.2,15.24,67,50.7,11.4,63.9,17.2,78.9,7.5,73.3,57.9,Incident
EVT_01702,11,43.1,36.6,1,19.5,941.3,0.0,47,2.8,95.0,50.3,26.0,65.3,34.0,67.3,83.9,Free_Flow
EVT_01703,21,32.1,16.4,5,21.92,598.4,2.33,30,52.2,93.5,55.0,27.2,65.4,27.9,89.6,74.5,Free_Flow
EVT_01704,25,17.2,55.2,4,21.09,1195.3,0.0,56,8.0,3.7,51.7,26.7,63.6,28.4,85.2,97.9,Incident
EVT_01705,14,45.8,11.4,9,9.15,2012.6,0.1,27,27.5,62.6,48.3,30.6,67.4,57.1,100.0,74.4,Free_Flow
EVT_01706,18,19.4,52.1,5,17.94,2523.2,3.39,73,20.8,3.7,48.6,28.4,61.0,34.6,82.3,69.7,Incident
EVT_01707,30,22.5,60.8,6,7.06,1854.9,5.05,57,31.8,38.0,63.2,26.0,68.9,52.0,80.8,78.0,Heavy_Traffic
EVT_01708,10,39.8,29.8,3,17.93,2378.4,0.0,33,0.5,464.1,53.2,28.7,70.3,33.0,90.1,87.9,Free_Flow
EVT_01709,25,20.3,24.7,1,23.3,872.4,0.0,70,16.6,10.4,50.3,17.5,75.1,32.3,92.5,82.2,Incident
EVT_01710,35,22.3,42.8,12,17.63,1647.3,14.33,75,61.1,33.7,65.9,27.7,86.7,54.6,78.5,68.0,Incident
EVT_01711,31,22.5,54.5,8,15.91,2601.5,1.52,74,41.1,8.9,58.2,32.6,48.3,57.7,85.4,72.4,Incident
EVT_01712,25,17.4,60.5,9,10.01,2010.7,0.0,80,1.1,38.3,58.1,27.3,65.1,78.6,80.5,81.6,Heavy_Traffic
EVT_01713,18,11.3,87.2,6,2.21,817.2,0.0,79,1.1,67.0,53.4,19.9,60.7,28.3,88.5,67.8,Incident
EVT_01714,24,7.6,74.9,6,12.27,2144.2,0.0,43,4.2,262.4,56.2,30.8,72.4,73.0,86.7,95.6,Heavy_Traffic
EVT_01715,25,50.3,32.1,6,5.66,1024.6,0.0,18,4.8,127.5,53.9,21.8,59.7,22.0,93.4,100.0,Free_Flow
EVT_01716,8,35.2,46.9,15,7.88,2113.2,0.0,45,29.8,115.9,48.8,26.7,68.9,47.0,88.3,86.5,Pedestrian_Event
EVT_01717,2,33.6,37.1,6,18.38,1738.2,7.56,8,53.6,222.3,52.9,15.2,76.2,31.0,94.0,79.8,Free_Flow
EVT_01718,15,39.8,18.0,4,18.51,2089.3,4.66,35,58.4,39.0,57.9,28.0,58.9,5.2,83.2,90.5,Free_Flow
EVT_01719,12,44.4,35.9,1,21.0,832.9,10.94,23,62.4,241.2,60.7,24.2,83.2,25.7,79.4,57.2,Low_Activity
EVT_01720,35,26.2,45.4,4,1.29,1383.4,0.21,34,32.9,44.4,63.6,17.1,70.0,23.1,78.0,73.3,Incident
EVT_01721,43,2.1,85.1,9,7.76,1915.2,0.0,72,33.4,38.4,64.1,23.5,82.1,43.9,89.0,100.0,Heavy_Traffic
EVT_01722,18,22.7,61.5,5,18.07,2325.7,0.0,99,0.6,44.2,74.0,26.2,85.6,45.3,85.2,94.1,Heavy_Traffic
EVT_01723,27,13.8,73.4,11,9.42,2102.4,1.33,44,43.0,309.2,49.8,24.4,61.3,75.3,78.0,77.6,Pedestrian_Event
EVT_01724,12,69.4,43.1,2,15.41,1947.0,0.0,15,7.7,437.1,56.4,36.6,60.6,76.0,72.4,74.6,Free_Flow
EVT_01725,13,53.1,6.4,4,15.57,2576.8,0.0,34,0.2,209.4,53.7,39.0,55.7,58.7,81.7,98.1,Free_Flow
EVT_01726,1,59.0,28.5,1,9.57,1667.7,1.5,23,30.0,95.2,57.2,24.0,74.5,83.6,74.3,73.1,Low_Activity
EVT_01727,20,37.7,25.7,4,19.26,1018.5,0.0,40,3.3,36.2,50.8,33.0,41.5,31.3,95.0,82.4,Free_Flow
EVT_01728,33,38.7,38.8,7,14.27,2201.1,0.0,48,32.0,63.7,60.3,32.5,57.9,67.0,82.3,94.6,Incident
EVT_01729,40,21.3,78.7,7,10.6,2066.9,0.0,93,24.9,170.0,64.0,21.2,61.0,73.5,83.4,89.6,Heavy_Traffic
EVT_01730,23,54.6,26.3,4,11.24,2248.9,0.0,21,13.0,276.0,57.4,26.9,57.4,100.0,82.7,91.8,Free_Flow
EVT_01731,54,12.2,67.9,7,7.85,1701.0,3.35,97,23.9,103.8,62.3,21.2,82.9,51.8,74.6,83.2,Heavy_Traffic
EVT_01732,16,43.4,15.3,3,15.01,2473.5,0.0,0,4.5,96.2,58.5,30.9,48.5,62.4,82.6,76.3,Free_Flow
EVT_01733,15,33.5,19.4,2,7.98,2796.0,0.0,15,8.8,96.4,58.8,22.7,66.3,58.7,76.9,95.6,Free_Flow
EVT_01734,31,19.0,29.0,3,16.72,2280.9,0.0,61,13.3,295.1,66.8,37.9,48.6,46.8,92.7,94.6,Heavy_Traffic
EVT_01735,41,6.4,55.8,4,9.51,2033.5,0.0,104,3.2,205.1,60.7,26.3,68.6,75.7,84.0,100.0,Heavy_Traffic
EVT_01736,26,27.6,28.0,3,19.92,739.5,0.0,22,6.9,100.1,54.1,23.4,67.0,9.6,100.0,85.7,Free_Flow
EVT_01737,4,63.0,7.0,7,10.37,2102.9,3.31,11,55.3,52.1,47.0,34.0,78.5,54.4,90.9,69.6,Free_Flow
EVT_01738,43,33.0,79.9,6,18.24,2187.0,2.4,75,51.0,197.0,64.6,27.2,69.1,30.2,81.3,89.5,Heavy_Traffic
EVT_01739,40,18.9,37.7,36,10.55,2134.3,0.0,24,18.6,217.4,58.9,25.7,60.3,53.4,95.5,91.2,Pedestrian_Event
EVT_01740,20,36.0,33.9,10,18.84,2340.3,0.0,41,0.8,49.0,54.6,33.0,62.3,21.0,86.0,92.6,Pedestrian_Event
EVT_01741,5,19.8,28.0,33,13.64,2339.1,0.0,47,0.7,148.9,48.5,29.0,56.9,84.2,84.0,96.7,Heavy_Traffic
EVT_01742,5,33.3,16.1,0,0.33,789.2,0.14,0,5.0,400.2,39.5,22.7,80.6,13.4,85.1,100.0,Low_Activity
EVT_01743,15,41.2,29.3,1,21.73,657.4,0.1,19,33.4,140.3,48.5,22.3,64.3,10.6,89.0,76.0,Free_Flow
EVT_01744,16,32.8,59.0,2,5.26,1081.0,0.0,16,21.1,164.5,54.5,17.7,63.1,2.5,84.3,78.6,Free_Flow
EVT_01745,21,44.7,36.2,1,23.03,586.2,11.0,36,58.8,52.7,64.2,18.8,88.5,15.3,92.7,62.3,Free_Flow
EVT_01746,26,25.8,21.2,6,17.82,2129.6,0.0,15,1.8,491.8,62.2,28.4,64.9,36.6,95.6,93.5,Free_Flow
EVT_01747,26,5.5,87.5,2,7.3,1619.0,3.45,23,50.6,50.3,62.4,20.6,79.3,42.1,88.9,91.1,Heavy_Traffic
EVT_01748,10,40.9,25.5,2,18.13,1862.6,0.68,21,33.7,488.0,48.6,32.0,68.8,38.9,87.2,83.0,Low_Activity
EVT_01749,21,27.8,36.4,11,19.04,720.3,0.0,14,16.5,65.8,49.8,30.4,51.1,11.7,82.6,91.5,Free_Flow
EVT_01750,5,52.5,41.1,0,13.32,1969.1,0.0,31,0.8,314.6,47.5,28.1,66.6,83.1,90.6,83.4,Free_Flow
EVT_01751,31,34.8,30.2,4,15.4,2204.4,0.0,31,5.6,98.5,54.6,30.9,55.5,50.1,70.0,83.2,Free_Flow
EVT_01752,18,48.9,62.7,3,18.04,1860.2,5.0,20,72.8,314.7,52.1,37.8,66.7,26.0,90.1,69.7,Free_Flow
EVT_01753,16,48.4,45.3,1,21.51,714.3,1.57,18,27.2,391.3,45.5,26.8,64.7,3.8,81.7,90.0,Free_Flow
EVT_01754,5,45.4,5.6,1,22.95,741.5,0.0,23,21.4,110.8,49.3,28.2,70.7,18.2,68.8,71.6,Low_Activity
EVT_01755,44,28.1,42.4,1,0.76,1325.8,0.0,31,16.1,120.5,63.5,13.9,69.6,23.0,87.5,76.6,Incident
EVT_01756,23,48.8,39.9,39,10.9,2347.0,0.0,44,26.0,56.8,52.9,25.6,68.7,80.4,72.2,97.5,Pedestrian_Event
EVT_01757,26,25.3,60.0,6,20.49,1033.4,0.0,60,7.2,169.4,48.0,25.0,72.1,0.0,90.1,78.7,Heavy_Traffic
EVT_01758,37,40.5,45.2,7,11.51,2212.9,1.61,25,37.7,423.0,59.9,36.0,62.6,82.2,96.1,76.2,Free_Flow
EVT_01759,38,14.2,54.6,16,20.47,720.4,6.79,33,64.1,407.2,70.7,26.7,77.3,28.6,96.2,52.9,Pedestrian_Event
EVT_01760,10,32.0,35.9,6,19.74,603.6,12.61,0,46.9,250.0,62.8,23.4,79.0,38.9,78.6,71.6,Free_Flow
EVT_01761,48,13.7,53.9,15,16.48,1967.1,0.0,48,0.8,134.9,61.4,29.6,41.4,52.4,98.1,97.9,Pedestrian_Event
EVT_01762,42,22.8,89.9,4,19.93,1014.4,0.58,54,55.4,90.9,54.8,28.1,81.6,29.2,87.5,82.7,Heavy_Traffic
EVT_01763,16,20.9,61.2,12,13.48,2030.1,0.0,47,5.9,24.9,51.6,28.9,49.6,93.3,84.9,100.0,Incident
EVT_01764,4,34.3,18.0,2,22.46,816.0,0.0,34,7.5,164.6,42.8,21.8,53.1,8.9,92.0,85.9,Low_Activity
EVT_01765,31,15.0,17.9,21,10.5,1937.8,0.0,57,19.1,62.3,49.1,32.9,62.0,70.1,91.1,100.0,Pedestrian_Event
EVT_01766,26,23.0,10.6,26,16.84,2119.7,2.04,62,40.4,209.3,51.7,32.6,77.7,77.7,89.6,93.0,Pedestrian_Event
EVT_01767,34,22.0,51.1,8,16.93,2615.7,0.0,56,0.6,60.3,52.4,31.0,76.4,58.6,84.5,99.5,Incident
EVT_01768,29,20.8,59.5,4,20.46,1281.2,0.0,24,0.5,5.5,64.5,30.5,64.4,11.4,85.0,83.2,Incident
EVT_01769,13,48.0,8.9,1,22.61,951.3,0.0,24,2.0,387.5,50.4,24.9,61.5,3.1,81.4,91.9,Free_Flow
EVT_01770,4,53.3,8.2,2,22.66,425.3,13.21,19,82.3,85.2,52.7,19.6,100.0,9.4,83.2,38.0,Low_Activity
EVT_01771,9,34.6,43.6,1,5.74,937.4,0.0,44,7.8,90.7,54.8,19.6,65.2,35.7,89.8,94.6,Free_Flow
EVT_01772,23,28.0,27.1,32,19.02,1052.8,0.0,27,5.2,90.2,59.6,25.8,54.1,17.8,81.7,71.2,Pedestrian_Event
EVT_01773,20,24.7,39.4,7,17.29,2340.1,0.0,46,23.9,8.4,47.3,32.5,57.6,43.9,98.7,84.6,Incident
EVT_01774,33,60.1,32.6,4,9.91,1852.6,0.0,9,3.5,279.4,55.1,23.5,68.1,75.7,75.6,87.6,Free_Flow
EVT_01775,6,36.5,16.0,0,22.57,1152.7,0.0,0,5.6,118.5,53.4,23.2,50.6,2.9,80.2,82.7,Low_Activity
EVT_01776,0,9.6,66.2,7,14.84,2003.3,2.72,73,23.6,5.6,48.3,29.4,53.5,54.6,95.8,100.0,Free_Flow
EVT_01777,28,29.4,45.0,17,19.6,1346.2,0.0,14,2.8,43.6,54.5,25.9,69.1,13.8,99.6,96.2,Incident
EVT_01778,26,54.8,24.0,3,23.04,751.5,2.24,3,41.9,91.7,56.2,21.4,77.8,24.7,84.1,83.9,Free_Flow
EVT_01779,20,19.2,37.5,30,15.58,2315.6,0.0,28,14.4,176.8,56.2,36.5,49.5,79.3,89.9,78.7,Pedestrian_Event
EVT_01780,32,10.6,48.9,6,3.66,903.1,5.28,53,56.8,61.3,70.2,14.7,68.0,20.0,89.5,69.0,Incident
EVT_01781,19,57.4,15.9,6,19.31,757.8,0.0,5,0.5,54.9,58.1,23.8,45.9,13.2,88.3,95.0,Free_Flow
EVT_01782,43,5.5,88.0,4,20.16,1252.6,0.63,82,44.1,134.2,57.9,25.7,67.8,17.8,100.0,70.4,Heavy_Traffic
EVT_01783,16,36.4,47.1,5,15.73,2112.1,0.0,16,33.1,66.4,58.3,32.6,69.4,43.9,94.8,74.1,Free_Flow
EVT_01784,50,17.4,47.5,9,18.17,1819.8,0.0,64,3.5,38.7,58.8,25.9,61.7,22.5,84.8,100.0,Incident
EVT_01785,34,29.8,43.3,6,14.69,1905.5,7.29,33,45.4,459.0,48.1,30.0,67.1,87.0,83.2,81.1,Free_Flow
EVT_01786,15,37.3,34.6,5,9.87,1215.4,11.75,9,47.7,68.4,58.1,29.6,79.6,73.6,73.9,68.2,Free_Flow
EVT_01787,39,0.0,33.2,6,9.15,2169.7,0.0,52,9.8,56.0,56.8,29.0,60.2,69.6,100.0,95.2,Incident
EVT_01788,32,3.4,53.2,34,12.95,2248.3,1.4,0,40.2,35.1,60.8,25.7,64.5,87.3,82.1,80.9,Pedestrian_Event
EVT_01789,25,48.4,48.0,5,10.8,2336.4,0.0,11,10.8,415.4,56.0,35.5,72.6,74.9,82.8,69.9,Free_Flow
EVT_01790,28,47.8,42.1,1,5.72,1184.1,0.0,40,9.0,119.1,55.4,17.5,63.2,26.3,77.4,75.8,Free_Flow
EVT_01791,39,10.3,65.1,8,9.75,1967.0,0.0,87,10.7,38.2,50.1,28.7,61.4,96.5,96.5,96.3,Heavy_Traffic
EVT_01792,3,54.3,15.0,2,4.68,873.2,0.1,21,40.3,221.6,58.0,21.6,72.1,13.7,92.0,92.0,Low_Activity
EVT_01793,0,20.1,42.0,44,7.7,2303.9,0.0,42,9.3,35.5,43.0,30.0,54.4,72.7,80.5,99.5,Pedestrian_Event
EVT_01794,10,0.0,14.8,19,7.94,2409.4,0.0,21,23.2,73.7,45.8,22.1,61.7,64.0,87.8,100.0,Pedestrian_Event
EVT_01795,28,16.3,65.3,10,18.45,1881.9,0.0,48,11.6,104.5,58.6,25.4,53.5,20.8,88.3,81.8,Heavy_Traffic
EVT_01796,18,40.5,27.2,5,8.46,1951.7,3.98,20,49.1,56.4,55.9,26.7,87.8,57.7,70.8,79.2,Free_Flow
EVT_01797,18,17.6,51.9,7,17.75,2440.2,0.0,91,6.0,114.4,57.1,28.5,51.5,29.9,76.6,100.0,Heavy_Traffic
EVT_01798,44,22.0,51.7,10,7.98,1970.0,0.87,63,37.0,270.8,66.8,24.1,61.0,52.1,94.3,100.0,Heavy_Traffic
EVT_01799,38,10.3,87.0,11,10.71,1509.6,8.6,105,46.2,117.6,70.0,21.8,66.8,66.1,82.5,70.1,Heavy_Traffic
EVT_01800,17,50.0,27.5,2,9.07,941.9,11.38,21,52.4,322.6,65.4,24.9,88.9,53.0,95.3,44.3,Free_Flow
EVT_01801,3,64.6,21.2,2,15.65,2588.4,0.0,3,0.6,151.0,49.9,33.0,58.1,75.8,90.1,82.0,Low_Activity
EVT_01802,20,43.8,29.3,2,1.5,836.4,0.0,63,7.7,38.2,51.0,24.3,57.7,4.9,92.6,96.7,Incident
EVT_01803,17,51.9,30.7,5,18.87,2059.4,0.0,34,12.3,41.1,60.3,28.4,73.9,13.9,83.4,76.5,Free_Flow
EVT_01804,12,16.1,21.5,3,13.3,2457.9,0.0,6,0.1,253.7,47.8,34.5,41.4,73.9,90.5,96.7,Free_Flow
EVT_01805,15,8.5,51.5,27,13.4,1228.7,14.35,62,72.6,345.2,59.5,26.1,86.8,100.0,90.3,60.3,Pedestrian_Event
EVT_01806,9,65.8,13.6,1,2.56,1195.7,0.0,35,19.0,143.7,58.8,22.3,58.5,15.5,79.4,82.1,Low_Activity
EVT_01807,7,54.1,13.6,1,9.45,2926.6,0.0,20,20.4,431.7,55.5,28.6,55.9,62.7,76.4,86.4,Low_Activity
EVT_01808,19,9.7,36.2,9,15.55,1726.3,0.0,30,3.9,3.2,54.8,32.5,64.4,53.2,83.3,97.2,Heavy_Traffic
EVT_01809,34,47.0,47.0,4,12.46,2386.4,0.99,34,35.1,488.2,60.7,30.1,66.9,88.4,83.0,83.6,Free_Flow
EVT_01810,5,67.7,23.4,1,3.42,1052.8,0.0,16,5.7,394.4,56.8,28.5,64.4,5.9,77.4,64.4,Low_Activity
EVT_01811,8,48.6,23.6,3,17.27,1619.5,2.82,28,48.1,121.3,50.9,34.0,68.2,33.8,70.2,83.1,Free_Flow
EVT_01812,9,50.0,29.2,5,13.99,2013.1,0.87,9,14.9,38.1,65.8,24.9,61.1,65.6,88.2,100.0,Free_Flow
EVT_01813,0,23.8,30.6,19,17.87,2406.5,5.81,54,50.4,64.2,48.2,31.2,64.4,22.0,86.5,76.6,Pedestrian_Event
EVT_01814,14,34.4,24.0,1,23.99,851.2,0.0,12,6.2,72.3,53.2,15.5,62.9,21.8,95.1,93.0,Low_Activity
EVT_01815,4,33.2,7.0,1,2.56,1075.3,4.2,24,47.9,495.4,48.5,23.7,73.4,32.5,97.6,87.3,Low_Activity
EVT_01816,29,47.4,20.8,6,14.91,1061.1,9.4,16,56.4,303.2,60.3,37.1,75.3,56.7,91.7,64.3,Free_Flow
EVT_01817,23,11.5,66.2,2,2.78,911.3,0.2,30,11.1,3.5,52.0,22.1,53.6,3.6,76.2,82.5,Incident
EVT_01818,8,53.5,5.4,0,1.31,617.4,0.0,0,2.9,166.6,55.3,21.9,74.8,0.0,88.9,88.5,Low_Activity
EVT_01819,5,51.0,26.0,12,19.51,1762.5,0.0,3,4.8,197.4,53.4,28.7,63.2,14.2,84.4,97.3,Low_Activity
EVT_01820,14,49.5,25.8,5,16.2,2322.5,0.0,5,0.4,48.5,64.7,28.3,55.0,57.9,85.1,100.0,Low_Activity
EVT_01821,3,45.8,25.6,2,18.39,2324.2,0.0,15,10.6,55.4,52.2,28.9,60.6,35.7,91.5,100.0,Low_Activity
EVT_01822,11,49.0,33.8,6,8.53,2524.2,0.0,13,1.3,40.6,54.1,17.2,65.4,55.9,95.4,80.0,Free_Flow
EVT_01823,24,6.8,64.8,4,20.22,1108.2,0.0,74,2.9,10.0,49.2,28.4,52.6,34.4,67.3,95.9,Incident
EVT_01824,14,28.9,25.1,0,22.85,802.7,10.5,22,61.9,139.5,50.7,25.6,74.3,32.3,74.5,61.7,Free_Flow
EVT_01825,31,21.5,33.3,13,13.18,2296.0,0.0,82,7.1,473.6,56.4,34.9,53.7,78.8,78.1,73.4,Pedestrian_Event
EVT_01826,36,45.4,31.8,28,12.83,2408.0,0.73,24,55.7,83.3,66.8,23.3,74.2,72.0,83.4,76.2,Pedestrian_Event
EVT_01827,10,39.6,10.1,1,5.24,1520.2,0.0,0,3.0,238.2,52.2,21.4,68.4,17.7,83.8,68.7,Low_Activity
EVT_01828,17,30.8,28.7,4,18.78,2541.2,0.53,17,48.7,69.1,50.5,28.0,68.6,34.3,93.9,86.6,Free_Flow
EVT_01829,15,19.4,55.1,8,11.13,1998.4,2.73,29,53.9,125.4,50.8,27.3,65.7,100.0,73.6,81.4,Incident
EVT_01830,21,57.4,5.4,13,18.74,2612.9,0.0,11,2.8,161.3,62.0,30.1,54.5,36.2,94.0,91.5,Free_Flow
EVT_01831,39,34.9,48.7,11,6.08,614.6,1.69,22,46.6,35.5,59.4,25.3,63.8,19.9,83.3,74.8,Pedestrian_Event
EVT_01832,17,33.5,57.6,17,18.14,1842.9,0.69,0,35.0,368.3,48.0,26.7,66.9,46.3,86.1,72.9,Free_Flow
EVT_01833,7,40.6,15.6,1,3.93,1151.3,3.33,28,46.8,298.7,47.5,21.2,70.9,32.3,75.5,83.7,Low_Activity
EVT_01834,19,47.3,30.2,3,22.22,703.5,0.0,27,9.2,401.5,57.6,22.7,70.3,10.8,87.1,85.0,Free_Flow
EVT_01835,43,8.0,60.9,8,11.63,1728.9,0.0,43,6.5,414.3,62.3,34.1,63.5,69.4,69.7,76.5,Heavy_Traffic
EVT_01836,13,44.8,40.5,22,13.05,2035.4,0.0,59,1.2,179.6,52.5,34.4,54.0,92.1,76.7,88.9,Pedestrian_Event
EVT_01837,6,41.8,3.1,1,23.32,784.4,4.99,16,42.5,91.4,50.7,23.3,66.5,40.9,85.8,75.0,Low_Activity
EVT_01838,24,2.4,87.3,3,8.71,1129.6,13.46,49,63.8,52.7,63.4,25.5,77.6,66.9,92.3,72.5,Heavy_Traffic
EVT_01839,22,29.2,67.8,14,7.26,2352.5,0.0,41,0.8,53.5,49.8,16.7,77.6,36.3,84.1,96.0,Pedestrian_Event
EVT_01840,36,25.3,71.1,2,20.96,1005.0,0.0,71,8.8,43.6,46.6,21.0,73.2,27.2,84.0,71.1,Heavy_Traffic
EVT_01841,21,11.7,67.3,4,8.4,1716.2,0.0,57,3.0,39.7,54.8,25.8,59.4,65.3,97.3,100.0,Heavy_Traffic
EVT_01842,38,2.5,89.2,9,16.87,1862.0,0.0,47,1.9,67.7,47.4,26.5,58.5,48.8,87.2,100.0,Heavy_Traffic
EVT_01843,42,23.6,41.7,5,5.21,1056.8,8.14,56,45.6,3.0,71.0,20.9,83.4,26.6,76.7,71.9,Incident
EVT_01844,16,4.1,26.7,7,6.81,1877.8,0.0,65,1.8,3.6,54.5,23.5,48.0,35.7,74.5,95.0,Incident
EVT_01845,14,18.0,64.4,8,8.77,2147.2,0.0,117,2.0,169.0,55.9,26.6,54.0,61.0,82.8,90.9,Heavy_Traffic
EVT_01846,13,43.5,38.0,6,9.43,1556.6,9.29,28,83.4,397.1,62.8,21.4,86.4,71.8,75.8,69.3,Free_Flow
EVT_01847,2,37.6,16.3,6,9.06,2027.5,0.0,33,3.7,51.9,48.7,25.0,64.5,63.1,85.2,85.0,Low_Activity
EVT_01848,29,0.0,70.1,5,16.97,2264.4,0.0,62,7.9,95.7,48.7,33.3,65.9,39.8,87.2,96.3,Heavy_Traffic
EVT_01849,18,22.8,79.7,9,8.37,2324.1,0.0,75,2.4,240.4,48.9,27.5,60.0,65.5,97.1,71.6,Heavy_Traffic
EVT_01850,27,51.1,33.8,3,7.94,1777.6,2.59,0,46.8,60.0,65.4,22.9,68.4,35.6,93.9,77.6,Free_Flow
EVT_01851,47,21.2,60.0,6,16.17,2020.0,0.92,129,60.6,40.0,72.8,28.6,74.3,71.8,96.3,93.6,Incident
EVT_01852,32,11.0,49.3,4,16.27,2660.7,1.88,40,51.6,55.5,61.3,28.1,62.8,62.3,94.8,82.1,Pedestrian_Event
EVT_01853,0,42.0,27.8,2,14.14,1820.3,2.93,25,57.2,110.6,51.1,31.0,72.9,75.0,75.9,76.3,Free_Flow
EVT_01854,6,38.6,0.2,2,1.38,1185.5,0.0,17,12.4,201.1,48.7,19.4,75.6,41.8,78.0,81.6,Low_Activity
EVT_01855,23,29.8,31.8,4,5.44,1125.7,0.0,32,7.4,420.6,56.0,23.0,64.4,3.5,80.7,61.9,Free_Flow
EVT_01856,7,40.6,14.8,7,10.14,2747.0,0.0,47,35.8,149.3,56.3,34.9,72.1,73.3,86.2,100.0,Free_Flow
EVT_01857,35,25.6,68.2,8,7.36,2285.8,0.0,32,19.8,89.6,60.2,22.8,59.9,42.5,96.6,82.2,Heavy_Traffic
EVT_01858,19,21.5,40.8,2,22.61,941.8,3.95,13,44.1,127.9,62.3,22.7,50.0,31.1,88.9,74.3,Free_Flow
EVT_01859,16,20.0,28.6,16,18.11,2187.1,0.0,51,8.8,55.4,46.8,32.5,58.4,41.2,84.3,85.2,Pedestrian_Event
EVT_01860,9,64.1,18.0,1,22.31,1360.0,0.0,29,0.8,71.0,57.8,22.8,58.2,29.4,94.7,100.0,Low_Activity
EVT_01861,28,7.0,57.0,3,10.51,1794.0,0.0,16,2.5,124.8,52.8,23.6,68.3,76.9,79.9,95.3,Heavy_Traffic
EVT_01862,17,18.1,55.5,26,18.46,1840.6,1.27,0,28.6,338.2,56.7,33.1,61.6,11.3,76.1,100.0,Pedestrian_Event
EVT_01863,20,37.2,34.6,16,15.33,2442.9,0.0,26,1.8,35.5,56.0,33.0,57.3,76.0,75.3,100.0,Free_Flow
EVT_01864,4,39.9,24.4,1,22.49,868.3,0.0,1,12.9,302.2,49.4,23.7,73.3,23.2,82.1,91.0,Free_Flow
EVT_01865,2,61.1,12.9,2,10.74,2717.1,0.72,4,34.5,137.7,51.4,27.2,75.1,67.6,79.5,89.0,Low_Activity
EVT_01866,17,28.9,53.3,6,13.56,2303.1,0.0,23,24.9,64.7,55.9,24.1,61.1,59.1,83.3,83.1,Free_Flow
EVT_01867,30,13.0,45.9,1,1.56,1022.5,0.0,62,10.2,86.9,49.7,22.5,52.7,17.5,85.7,79.7,Incident
EVT_01868,25,21.9,19.8,18,14.23,2186.4,0.0,63,11.3,172.5,62.9,33.3,57.4,78.7,93.2,90.5,Pedestrian_Event
EVT_01869,30,12.6,75.5,6,7.06,2203.3,0.0,98,1.4,93.5,47.4,22.5,55.4,73.5,78.5,77.6,Heavy_Traffic
EVT_01870,23,41.6,41.7,11,16.1,2069.0,0.0,50,2.1,51.8,56.4,34.7,39.1,62.7,91.9,77.9,Pedestrian_Event
EVT_01871,37,18.6,76.8,10,20.07,490.6,0.0,66,8.2,113.5,53.5,29.9,57.9,37.6,93.8,77.4,Heavy_Traffic
EVT_01872,26,0.0,69.2,4,6.6,1847.5,6.95,14,58.9,36.9,59.0,19.7,71.3,29.9,89.4,75.6,Incident
EVT_01873,31,26.2,77.7,3,18.67,1633.0,2.6,61,36.4,178.3,64.2,30.0,45.8,26.0,91.7,85.8,Heavy_Traffic
EVT_01874,5,16.1,8.0,1,3.91,1082.3,0.0,4,2.7,406.0,42.9,25.1,59.6,1.1,87.3,79.3,Low_Activity
EVT_01875,6,54.8,7.7,0,1.81,1257.4,1.09,15,40.0,137.7,53.3,21.8,61.6,15.7,86.6,62.8,Low_Activity
EVT_01876,3,12.4,82.2,5,13.12,1821.7,4.06,0,29.2,43.3,59.9,31.2,78.8,69.4,85.6,82.1,Incident
EVT_01877,22,22.7,16.9,12,14.69,2270.3,0.0,38,20.5,351.6,55.8,33.7,64.7,66.1,78.8,95.9,Pedestrian_Event
EVT_01878,44,21.9,29.9,17,13.55,2006.0,0.0,33,5.6,475.7,54.0,33.1,58.7,73.1,83.5,88.7,Pedestrian_Event
EVT_01879,30,24.1,70.3,6,17.29,2239.7,0.0,45,4.5,214.5,61.8,34.6,75.9,49.1,86.9,99.8,Heavy_Traffic
EVT_01880,22,6.5,61.7,10,19.56,948.1,0.0,27,5.2,74.4,54.6,23.8,63.4,28.7,84.6,92.0,Incident
EVT_01881,31,13.4,48.0,11,16.4,2110.5,0.0,57,20.0,4.6,54.7,24.0,67.2,62.4,80.9,80.2,Incident
EVT_01882,36,14.7,82.5,9,6.97,2374.5,0.0,59,5.3,107.3,59.8,21.8,75.1,40.0,93.4,82.1,Heavy_Traffic
EVT_01883,3,35.3,50.1,7,5.81,1063.5,0.54,43,26.5,57.8,54.0,23.1,63.4,29.3,94.6,82.9,Pedestrian_Event
EVT_01884,45,14.0,73.7,4,9.86,2151.4,0.0,34,1.6,61.1,60.8,32.7,54.3,82.3,83.9,88.1,Heavy_Traffic
EVT_01885,25,14.1,69.3,7,19.67,554.0,0.18,30,46.6,69.1,59.3,30.4,80.7,22.2,94.3,73.0,Heavy_Traffic
EVT_01886,23,35.6,28.0,35,16.62,2006.6,0.49,65,47.7,102.9,65.8,29.6,72.6,55.7,81.2,78.2,Pedestrian_Event
EVT_01887,44,15.1,73.1,5,9.42,1753.9,8.48,0,68.2,197.6,77.1,26.2,100.0,67.3,85.2,72.5,Heavy_Traffic
